JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
10330486           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330486.ba+      batch                ds2002          1  COMPLETED      0:0 
10330487           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330487.ba+      batch                ds2002          1  COMPLETED      0:0 
10330488           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330488.ba+      batch                ds2002          1  COMPLETED      0:0 
10330489           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330489.ba+      batch                ds2002          1  COMPLETED      0:0 
10330491           lab7 standard-+     ds2002          1     FAILED      1:0 
10330491.ba+      batch                ds2002          1     FAILED      1:0 
10330493           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330493.ba+      batch                ds2002          1  COMPLETED      0:0 
10330494           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330494.ba+      batch                ds2002          1  COMPLETED      0:0 
10330495           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330495.ba+      batch                ds2002          1  COMPLETED      0:0 
10330496           lab7 standard-+     ds2002          1     FAILED      1:0 
10330496.ba+      batch                ds2002          1     FAILED      1:0 
10330497           lab7 standard-+     ds2002          1     FAILED      1:0 
10330497.ba+      batch                ds2002          1     FAILED      1:0 
10330498           lab7 standard-+     ds2002          1     FAILED      1:0 
10330498.ba+      batch                ds2002          1     FAILED      1:0 
10330499           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330499.ba+      batch                ds2002          1  COMPLETED      0:0 
10330500           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330500.ba+      batch                ds2002          1  COMPLETED      0:0 
10330501           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330501.ba+      batch                ds2002          1  COMPLETED      0:0 
10330505           lab7 standard-+     ds2002          1     FAILED      1:0 
10330505.ba+      batch                ds2002          1     FAILED      1:0 
10330506           lab7 standard-+     ds2002          1     FAILED      1:0 
10330506.ba+      batch                ds2002          1     FAILED      1:0 
10330508           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330508.ba+      batch                ds2002          1  COMPLETED      0:0 
10330509           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330509.ba+      batch                ds2002          1  COMPLETED      0:0 
10330510           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330510.ba+      batch                ds2002          1  COMPLETED      0:0 
10330514           lab7 standard-+     ds2002          1     FAILED      1:0 
10330514.ba+      batch                ds2002          1     FAILED      1:0 
10330515           lab7 standard-+     ds2002          1     FAILED      1:0 
10330515.ba+      batch                ds2002          1     FAILED      1:0 
10330516           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330516.ba+      batch                ds2002          1  COMPLETED      0:0 
10330517           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330517.ba+      batch                ds2002          1  COMPLETED      0:0 
10330518           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330518.ba+      batch                ds2002          1  COMPLETED      0:0 
10330521           lab7 standard-+     ds2002          1     FAILED      1:0 
10330521.ba+      batch                ds2002          1     FAILED      1:0 
10330522           lab7 standard-+     ds2002          1     FAILED      1:0 
10330522.ba+      batch                ds2002          1     FAILED      1:0 
10330523           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330523.ba+      batch                ds2002          1  COMPLETED      0:0 
10330524           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330524.ba+      batch                ds2002          1  COMPLETED      0:0 
10330525           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330525.ba+      batch                ds2002          1  COMPLETED      0:0 
10330526           lab7 standard-+     ds2002          1     FAILED      1:0 
10330526.ba+      batch                ds2002          1     FAILED      1:0 
10330527           lab7 standard-+     ds2002          1     FAILED      1:0 
10330527.ba+      batch                ds2002          1     FAILED      1:0 
10330528           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330528.ba+      batch                ds2002          1  COMPLETED      0:0 
10330529           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330529.ba+      batch                ds2002          1  COMPLETED      0:0 
10330530           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330530.ba+      batch                ds2002          1  COMPLETED      0:0 
10330531           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330531.ba+      batch                ds2002          1  COMPLETED      0:0 
10330532           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330532.ba+      batch                ds2002          1  COMPLETED      0:0 
10330533           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330533.ba+      batch                ds2002          1  COMPLETED      0:0 
10330534           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330534.ba+      batch                ds2002          1  COMPLETED      0:0 
10330535           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330535.ba+      batch                ds2002          1  COMPLETED      0:0 
10330536           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330536.ba+      batch                ds2002          1  COMPLETED      0:0 
10330537           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330537.ba+      batch                ds2002          1  COMPLETED      0:0 
10330538           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330538.ba+      batch                ds2002          1  COMPLETED      0:0 
10330539           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330539.ba+      batch                ds2002          1  COMPLETED      0:0 
10330540           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330540.ba+      batch                ds2002          1  COMPLETED      0:0 
10330542           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330542.ba+      batch                ds2002          1  COMPLETED      0:0 
10330543           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330543.ba+      batch                ds2002          1  COMPLETED      0:0 
10330544           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330544.ba+      batch                ds2002          1  COMPLETED      0:0 
10330545           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330545.ba+      batch                ds2002          1  COMPLETED      0:0 
10330546           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330546.ba+      batch                ds2002          1  COMPLETED      0:0 
10330548           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330548.ba+      batch                ds2002          1  COMPLETED      0:0 
10330549           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330549.ba+      batch                ds2002          1  COMPLETED      0:0 
10330550           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330550.ba+      batch                ds2002          1  COMPLETED      0:0 
10330551           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330551.ba+      batch                ds2002          1  COMPLETED      0:0 
10330552           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330552.ba+      batch                ds2002          1  COMPLETED      0:0 
10330553           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330553.ba+      batch                ds2002          1  COMPLETED      0:0 
10330554           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330554.ba+      batch                ds2002          1  COMPLETED      0:0 
10330555           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330555.ba+      batch                ds2002          1  COMPLETED      0:0 
10330556           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330556.ba+      batch                ds2002          1  COMPLETED      0:0 
10330557           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330557.ba+      batch                ds2002          1  COMPLETED      0:0 
10330559           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330559.ba+      batch                ds2002          1  COMPLETED      0:0 
10330560           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330560.ba+      batch                ds2002          1  COMPLETED      0:0 
10330561           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330561.ba+      batch                ds2002          1  COMPLETED      0:0 
10330562           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330562.ba+      batch                ds2002          1  COMPLETED      0:0 
10330563           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330563.ba+      batch                ds2002          1  COMPLETED      0:0 
10330567           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330567.ba+      batch                ds2002          1  COMPLETED      0:0 
10330568           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330568.ba+      batch                ds2002          1  COMPLETED      0:0 
10330569           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330569.ba+      batch                ds2002          1  COMPLETED      0:0 
10330570           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330570.ba+      batch                ds2002          1  COMPLETED      0:0 
10330571           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330571.ba+      batch                ds2002          1  COMPLETED      0:0 
10330572           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330572.ba+      batch                ds2002          1  COMPLETED      0:0 
10330573           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330573.ba+      batch                ds2002          1  COMPLETED      0:0 
10330574           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330574.ba+      batch                ds2002          1  COMPLETED      0:0 
10330575           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330575.ba+      batch                ds2002          1  COMPLETED      0:0 
10330576           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330576.ba+      batch                ds2002          1  COMPLETED      0:0 
10330577           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330577.ba+      batch                ds2002          1  COMPLETED      0:0 
10330578           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330578.ba+      batch                ds2002          1  COMPLETED      0:0 
10330580           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330580.ba+      batch                ds2002          1  COMPLETED      0:0 
10330581           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330581.ba+      batch                ds2002          1  COMPLETED      0:0 
10330582           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330582.ba+      batch                ds2002          1  COMPLETED      0:0 
10330583           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330583.ba+      batch                ds2002          1  COMPLETED      0:0 
10330584           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330584.ba+      batch                ds2002          1  COMPLETED      0:0 
10330585           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330585.ba+      batch                ds2002          1  COMPLETED      0:0 
10330591           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330591.ba+      batch                ds2002          1  COMPLETED      0:0 
10330592           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330592.ba+      batch                ds2002          1  COMPLETED      0:0 
10330593           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330593.ba+      batch                ds2002          1  COMPLETED      0:0 
10330594           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330594.ba+      batch                ds2002          1  COMPLETED      0:0 
10330595           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330595.ba+      batch                ds2002          1  COMPLETED      0:0 
10330596           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330596.ba+      batch                ds2002          1  COMPLETED      0:0 
10330601           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330601.ba+      batch                ds2002          1  COMPLETED      0:0 
10330602           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330602.ba+      batch                ds2002          1  COMPLETED      0:0 
10330603           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330603.ba+      batch                ds2002          1  COMPLETED      0:0 
10330604           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330604.ba+      batch                ds2002          1  COMPLETED      0:0 
10330605           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330605.ba+      batch                ds2002          1  COMPLETED      0:0 
10330606           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330606.ba+      batch                ds2002          1  COMPLETED      0:0 
10330607           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330607.ba+      batch                ds2002          1  COMPLETED      0:0 
10330608           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330608.ba+      batch                ds2002          1  COMPLETED      0:0 
10330609           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330609.ba+      batch                ds2002          1  COMPLETED      0:0 
10330610           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330610.ba+      batch                ds2002          1  COMPLETED      0:0 
10330611           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330611.ba+      batch                ds2002          1  COMPLETED      0:0 
10330612           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330612.ba+      batch                ds2002          1  COMPLETED      0:0 
10330613           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330613.ba+      batch                ds2002          1  COMPLETED      0:0 
10330614           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330614.ba+      batch                ds2002          1  COMPLETED      0:0 
10330615           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330615.ba+      batch                ds2002          1  COMPLETED      0:0 
10330616           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330616.ba+      batch                ds2002          1  COMPLETED      0:0 
10330617           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330617.ba+      batch                ds2002          1  COMPLETED      0:0 
10330618           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330618.ba+      batch                ds2002          1  COMPLETED      0:0 
10330620           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330620.ba+      batch                ds2002          1  COMPLETED      0:0 
10330621           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330621.ba+      batch                ds2002          1  COMPLETED      0:0 
10330622           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330622.ba+      batch                ds2002          1  COMPLETED      0:0 
10330623           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330623.ba+      batch                ds2002          1  COMPLETED      0:0 
10330624           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330624.ba+      batch                ds2002          1  COMPLETED      0:0 
10330625           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330625.ba+      batch                ds2002          1  COMPLETED      0:0 
10330626           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330626.ba+      batch                ds2002          1  COMPLETED      0:0 
10330628           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330628.ba+      batch                ds2002          1  COMPLETED      0:0 
10330629           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330629.ba+      batch                ds2002          1  COMPLETED      0:0 
10330630           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330630.ba+      batch                ds2002          1  COMPLETED      0:0 
10330654_1         lab7 standard-+     ds2002          1     FAILED      1:0 
10330654_1.+      batch                ds2002          1     FAILED      1:0 
10330654_2         lab7 standard-+     ds2002          1     FAILED      1:0 
10330654_2.+      batch                ds2002          1     FAILED      1:0 
10330654_3         lab7 standard-+     ds2002          1     FAILED      1:0 
10330654_3.+      batch                ds2002          1     FAILED      1:0 
10330654_4         lab7 standard-+     ds2002          1     FAILED      1:0 
10330654_4.+      batch                ds2002          1     FAILED      1:0 
10330654_5         lab7 standard-+     ds2002          1     FAILED      1:0 
10330654_5.+      batch                ds2002          1     FAILED      1:0 
10330691_1         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330691_1.+      batch                ds2002          1  COMPLETED      0:0 
10330691_2         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330691_2.+      batch                ds2002          1  COMPLETED      0:0 
10330691_3         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330691_3.+      batch                ds2002          1  COMPLETED      0:0 
10330691_4         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330691_4.+      batch                ds2002          1  COMPLETED      0:0 
10330691_5         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330691_5.+      batch                ds2002          1  COMPLETED      0:0 
10330708_1         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330708_1.+      batch                ds2002          1  COMPLETED      0:0 
10330708_2         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330708_2.+      batch                ds2002          1  COMPLETED      0:0 
10330708_3         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330708_3.+      batch                ds2002          1  COMPLETED      0:0 
10330708_4         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330708_4.+      batch                ds2002          1  COMPLETED      0:0 
10330708_5         lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330708_5.+      batch                ds2002          1  COMPLETED      0:0 
